region,region_type,phase,base_encounter_chance_pct,entity_name,entity_type,active,danger,raw_level,adjusted_level,conditional_probability_pct,absolute_probability_pct
Esgaroth,province,afternoon,55,Orchards & Wild Fruit,resources,day,0,7,8,8.16,4.49
Esgaroth,province,afternoon,55,Timberlands,resources,day,0,7,8,8.16,4.49
Esgaroth,province,afternoon,55,Beornings,humans,all-day,0,6,6,3.19,1.75
Esgaroth,province,afternoon,55,Birds,flying_animals,day,0,5,6,3.19,1.75
Esgaroth,province,afternoon,55,Common Men,humans,all-day,0,6,6,3.19,1.75
Esgaroth,province,afternoon,55,Common Orcs,orcs,all-day,3,6,6,3.19,1.75
Esgaroth,province,afternoon,55,Dwarves of Erebor,dwarves,all-day,0,6,6,3.19,1.75
Esgaroth,province,afternoon,55,Foxes,carnivores,all-day,1,6,6,3.19,1.75
Esgaroth,province,afternoon,55,Northmen,humans,all-day,0,6,6,3.19,1.75
Esgaroth,province,afternoon,55,Silvan Elves (Wood-elves),elves,all-day,0,6,6,3.19,1.75
Esgaroth,province,afternoon,55,Sindar (Grey-elves),elves,all-day,0,6,6,3.19,1.75
Esgaroth,province,afternoon,55,Squirrels,other_animals,day,0,5,6,3.19,1.75
Esgaroth,province,afternoon,55,Thranduil's Silvan elves,elves,all-day,0,6,6,3.19,1.75
Esgaroth,province,afternoon,55,Waterfowl,flying_animals,day,0,5,6,3.19,1.75
Esgaroth,province,afternoon,55,Wolves,carnivores,all-day,2,6,6,3.19,1.75
Esgaroth,province,afternoon,55,Crows,flying_animals,day,0,4,5,1.99,1.1
Esgaroth,province,afternoon,55,Fish,water_animals,all-day,0,5,5,1.99,1.1
Esgaroth,province,afternoon,55,Giant Spiders,giant_spiders,day,3,4,5,1.99,1.1
Esgaroth,province,afternoon,55,Hares,herbivores,all-day,0,5,5,1.99,1.1
Esgaroth,province,afternoon,55,Hornets,insects,day,1,4,5,1.99,1.1
Esgaroth,province,afternoon,55,Rabbits,herbivores,all-day,0,5,5,1.99,1.1
Esgaroth,province,afternoon,55,Wild Bees,insects,day,1,4,5,1.99,1.1
Esgaroth,province,afternoon,55,Bears,carnivores,all-day,2,4,4,1.25,0.69
Esgaroth,province,afternoon,55,Boars,other_animals,all-day,2,4,4,1.25,0.69
Esgaroth,province,afternoon,55,Deer,herbivores,all-day,0,4,4,1.25,0.69
Esgaroth,province,afternoon,55,Elk,herbivores,all-day,0,4,4,1.25,0.69
Esgaroth,province,afternoon,55,Goats,herbivores,all-day,0,4,4,1.25,0.69
Esgaroth,province,afternoon,55,Grazing Animals,herbivores,all-day,0,4,4,1.25,0.69
Esgaroth,province,afternoon,55,Great Elk,herbivores,all-day,2,4,4,1.25,0.69
Esgaroth,province,afternoon,55,Hill-trolls,trolls,all-day,4,4,4,1.25,0.69
Esgaroth,province,afternoon,55,Orc Patrol,orcs,all-day,3,4,4,1.25,0.69
Esgaroth,province,afternoon,55,Orc Trackers,orcs,all-day,3,4,4,1.25,0.69
Esgaroth,province,afternoon,55,Rats,herbivores,all-day,0,4,4,1.25,0.69
Esgaroth,province,afternoon,55,Sheep,herbivores,all-day,0,4,4,1.25,0.69
Esgaroth,province,afternoon,55,Bats,flying_animals,nocturnal,0,4,3,0.78,0.43
Esgaroth,province,afternoon,55,Cavern,sites,all-day,1,3,3,0.78,0.43
Esgaroth,province,afternoon,55,Dwarves,dwarves,all-day,0,3,3,0.78,0.43
Esgaroth,province,afternoon,55,Owls,flying_animals,nocturnal,0,4,3,0.78,0.43
Esgaroth,province,afternoon,55,Ruins,sites,all-day,1,3,3,0.78,0.43
Esgaroth,province,afternoon,55,General Trap,hazards,all-day,2,2,2,0.49,0.27
Esgaroth,province,afternoon,55,Great Eagles,flying_animals,day,0,1,2,0.49,0.27
Esgaroth,province,afternoon,55,Solitary Dwarf,dwarves,all-day,0,1,1,0.3,0.17
Esgaroth,province,night,55,Beornings,humans,all-day,0,6,6,4.16,2.29
Esgaroth,province,night,55,Common Men,humans,all-day,0,6,6,4.16,2.29
Esgaroth,province,night,55,Common Orcs,orcs,all-day,3,6,6,4.16,2.29
Esgaroth,province,night,55,Dwarves of Erebor,dwarves,all-day,0,6,6,4.16,2.29
Esgaroth,province,night,55,Foxes,carnivores,all-day,1,6,6,4.16,2.29
Esgaroth,province,night,55,Herb-lands,resources,day,0,7,6,4.16,2.29
Esgaroth,province,night,55,Northmen,humans,all-day,0,6,6,4.16,2.29
Esgaroth,province,night,55,Orchards & Wild Fruit,resources,day,0,7,6,4.16,2.29
Esgaroth,province,night,55,Silvan Elves (Wood-elves),elves,all-day,0,6,6,4.16,2.29
Esgaroth,province,night,55,Sindar (Grey-elves),elves,all-day,0,6,6,4.16,2.29
Esgaroth,province,night,55,Thranduil's Silvan elves,elves,all-day,0,6,6,4.16,2.29
Esgaroth,province,night,55,Timberlands,resources,day,0,7,6,4.16,2.29
Esgaroth,province,night,55,Wolves,carnivores,all-day,2,6,6,4.16,2.29
Esgaroth,province,night,55,Bats,flying_animals,nocturnal,0,4,5,2.6,1.43
Esgaroth,province,night,55,Fish,water_animals,all-day,0,5,5,2.6,1.43
Esgaroth,province,night,55,Hares,herbivores,all-day,0,5,5,2.6,1.43
Esgaroth,province,night,55,Owls,flying_animals,nocturnal,0,4,5,2.6,1.43
Esgaroth,province,night,55,Rabbits,herbivores,all-day,0,5,5,2.6,1.43
Esgaroth,province,night,55,Bears,carnivores,all-day,2,4,4,1.63,0.89
Esgaroth,province,night,55,Birds,flying_animals,day,0,5,4,1.63,0.89
Esgaroth,province,night,55,Boars,other_animals,all-day,2,4,4,1.63,0.89
Esgaroth,province,night,55,Deer,herbivores,all-day,0,4,4,1.63,0.89
Esgaroth,province,night,55,Elk,herbivores,all-day,0,4,4,1.63,0.89
Esgaroth,province,night,55,Goats,herbivores,all-day,0,4,4,1.63,0.89
Esgaroth,province,night,55,Grazing Animals,herbivores,all-day,0,4,4,1.63,0.89
Esgaroth,province,night,55,Great Elk,herbivores,all-day,2,4,4,1.63,0.89
Esgaroth,province,night,55,Hill-trolls,trolls,all-day,4,4,4,1.63,0.89
Esgaroth,province,night,55,Orc Patrol,orcs,all-day,3,4,4,1.63,0.89
Esgaroth,province,night,55,Orc Trackers,orcs,all-day,3,4,4,1.63,0.89
Esgaroth,province,night,55,Rats,herbivores,all-day,0,4,4,1.63,0.89
Esgaroth,province,night,55,Sheep,herbivores,all-day,0,4,4,1.63,0.89
Esgaroth,province,night,55,Squirrels,other_animals,day,0,5,4,1.63,0.89
Esgaroth,province,night,55,Waterfowl,flying_animals,day,0,5,4,1.63,0.89
Esgaroth,province,night,55,Cavern,sites,all-day,1,3,3,1.02,0.56
Esgaroth,province,night,55,Crows,flying_animals,day,0,4,3,1.02,0.56
Esgaroth,province,night,55,Dwarves,dwarves,all-day,0,3,3,1.02,0.56
Esgaroth,province,night,55,Giant Spiders,giant_spiders,day,3,4,3,1.02,0.56
Esgaroth,province,night,55,Hornets,insects,day,1,4,3,1.02,0.56
Esgaroth,province,night,55,Ruins,sites,all-day,1,3,3,1.02,0.56
Esgaroth,province,night,55,Wild Bees,insects,day,1,4,3,1.02,0.56
Esgaroth,province,night,55,General Trap,hazards,all-day,2,2,2,0.63,0.35
Esgaroth,province,night,55,Great Eagles,flying_animals,day,0,1,1,0.4,0.22
Esgaroth,province,night,55,Solitary Dwarf,dwarves,all-day,0,1,1,0.4,0.22
Ettenmoors,province,morning,55,Chetmíg,carnivores,all-day,2,7,7,6.45,3.55
Ettenmoors,province,morning,55,Mines & Diggings,resources,all-day,0,7,7,6.45,3.55
Ettenmoors,province,morning,55,Birds,flying_animals,day,0,5,6,4.03,2.22
Ettenmoors,province,morning,55,Crows,flying_animals,day,0,5,6,4.03,2.22
Ettenmoors,province,morning,55,Dúnedain,humans,all-day,0,6,6,4.03,2.22
Ettenmoors,province,morning,55,Foxes,carnivores,all-day,1,6,6,4.03,2.22
Ettenmoors,province,morning,55,Gondorian settlers,humans,all-day,0,6,6,4.03,2.22
Ettenmoors,province,morning,55,Hillmen of Rhudaur,humans,all-day,1,6,6,4.03,2.22
Ettenmoors,province,morning,55,Madratines,carnivores,all-day,1,6,6,4.03,2.22
Ettenmoors,province,morning,55,Squirrels,other_animals,day,0,5,6,4.03,2.22
Ettenmoors,province,morning,55,Waterfowl,flying_animals,day,0,5,6,4.03,2.22
Ettenmoors,province,morning,55,Deer,herbivores,all-day,0,5,5,2.52,1.39
Ettenmoors,province,morning,55,Fish,water_animals,all-day,0,5,5,2.52,1.39
Ettenmoors,province,morning,55,Hares,herbivores,all-day,0,5,5,2.52,1.39
Ettenmoors,province,morning,55,Orc Patrol,orcs,all-day,3,5,5,2.52,1.39
Ettenmoors,province,morning,55,Rabbits,herbivores,all-day,0,5,5,2.52,1.39
Ettenmoors,province,morning,55,Wild Bees,insects,day,1,4,5,2.52,1.39
Ettenmoors,province,morning,55,Brigands & Outlaws,humans,all-day,3,4,4,1.57,0.87
Ettenmoors,province,morning,55,Cavern,sites,all-day,1,4,4,1.57,0.87
Ettenmoors,province,morning,55,Foreigners,humans,all-day,0,4,4,1.57,0.87
Ettenmoors,province,morning,55,Goats,herbivores,all-day,0,4,4,1.57,0.87
Ettenmoors,province,morning,55,Grazing Animals,herbivores,all-day,0,4,4,1.57,0.87
Ettenmoors,province,morning,55,Rats,herbivores,all-day,0,4,4,1.57,0.87
Ettenmoors,province,morning,55,Settlement Camp,sites,all-day,0,4,4,1.57,0.87
Ettenmoors,province,morning,55,Sheep,herbivores,all-day,0,4,4,1.57,0.87
Ettenmoors,province,morning,55,Stone Giants,giants,day,4,3,4,1.57,0.87
Ettenmoors,province,morning,55,Young Trolls,trolls,all-day,4,4,4,1.57,0.87
Ettenmoors,province,morning,55,Bats,flying_animals,nocturnal,0,4,3,0.98,0.54
Ettenmoors,province,morning,55,Cave-trolls,trolls,all-day,4,3,3,0.98,0.54
Ettenmoors,province,morning,55,Cliff Buzzards,flying_animals,day,0,2,3,0.98,0.54
Ettenmoors,province,morning,55,Forest-trolls,trolls,all-day,4,3,3,0.98,0.54
Ettenmoors,province,morning,55,Gích,carnivores,all-day,2,3,3,0.98,0.54
Ettenmoors,province,morning,55,Golden Eagle,flying_animals,day,0,2,3,0.98,0.54
Ettenmoors,province,morning,55,Hill-trolls,trolls,all-day,4,3,3,0.98,0.54
Ettenmoors,province,morning,55,Owls,flying_animals,nocturnal,0,4,3,0.98,0.54
Ettenmoors,province,morning,55,Pit Viper,reptiles,day,3,2,3,0.98,0.54
Ettenmoors,province,morning,55,Stone-trolls,trolls,all-day,4,3,3,0.98,0.54
Ettenmoors,province,morning,55,War Wolves,carnivores,all-day,2,3,3,0.98,0.54
Ettenmoors,province,morning,55,General Trap,hazards,all-day,2,2,2,0.61,0.34
Ettenmoors,province,morning,55,Hornets,insects,day,1,1,2,0.61,0.34
Ettenmoors,province,morning,55,Merchants,humans,day,0,1,2,0.61,0.34
Ettenmoors,province,morning,55,Mine Quarry,sites,all-day,1,2,2,0.61,0.34
Ettenmoors,province,morning,55,Orc Warband,orcs,all-day,3,2,2,0.61,0.34
Ettenmoors,province,morning,55,Ruins,sites,all-day,1,2,2,0.61,0.34
Ettenmoors,province,morning,55,Undead,undead,nocturnal,3,3,2,0.61,0.34
Ettenmoors,province,morning,55,Wolves,carnivores,all-day,2,2,2,0.61,0.34
Ettenmoors,province,morning,55,Bears,carnivores,all-day,2,1,1,0.38,0.21
Ettenmoors,province,morning,55,Boars,other_animals,all-day,2,1,1,0.38,0.21
Ettenmoors,province,morning,55,Cave Bears,carnivores,all-day,3,1,1,0.38,0.21
Ettenmoors,province,morning,55,Common Folk,humans,all-day,0,1,1,0.38,0.21
Ettenmoors,province,morning,55,Dwarves,dwarves,all-day,0,1,1,0.38,0.21
Ettenmoors,province,morning,55,Elk,herbivores,all-day,0,1,1,0.38,0.21
Ettenmoors,province,morning,55,Elves,elves,all-day,0,1,1,0.38,0.21
Ettenmoors,province,morning,55,Falling Rocks,hazards,all-day,2,1,1,0.38,0.21
Ettenmoors,province,morning,55,Giant Vampire Bat,flying_animals,nocturnal,2,1,1,0.38,0.21
Ettenmoors,province,morning,55,Great Elk,herbivores,all-day,2,1,1,0.38,0.21
Ettenmoors,province,morning,55,Solitary Dwarf,dwarves,all-day,0,1,1,0.38,0.21
Ettenmoors,province,afternoon,55,Chetmíg,carnivores,all-day,2,7,7,6.45,3.55
Ettenmoors,province,afternoon,55,Mines & Diggings,resources,all-day,0,7,7,6.45,3.55
Ettenmoors,province,afternoon,55,Birds,flying_animals,day,0,5,6,4.03,2.22
Ettenmoors,province,afternoon,55,Crows,flying_animals,day,0,5,6,4.03,2.22
Ettenmoors,province,afternoon,55,Dúnedain,humans,all-day,0,6,6,4.03,2.22
Ettenmoors,province,afternoon,55,Foxes,carnivores,all-day,1,6,6,4.03,2.22
Ettenmoors,province,afternoon,55,Gondorian settlers,humans,all-day,0,6,6,4.03,2.22
Ettenmoors,province,afternoon,55,Hillmen of Rhudaur,humans,all-day,1,6,6,4.03,2.22
Ettenmoors,province,afternoon,55,Madratines,carnivores,all-day,1,6,6,4.03,2.22
Ettenmoors,province,afternoon,55,Squirrels,other_animals,day,0,5,6,4.03,2.22
Ettenmoors,province,afternoon,55,Waterfowl,flying_animals,day,0,5,6,4.03,2.22
Ettenmoors,province,afternoon,55,Deer,herbivores,all-day,0,5,5,2.52,1.39
Ettenmoors,province,afternoon,55,Fish,water_animals,all-day,0,5,5,2.52,1.39
Ettenmoors,province,afternoon,55,Hares,herbivores,all-day,0,5,5,2.52,1.39
Ettenmoors,province,afternoon,55,Orc Patrol,orcs,all-day,3,5,5,2.52,1.39
Ettenmoors,province,afternoon,55,Rabbits,herbivores,all-day,0,5,5,2.52,1.39
Ettenmoors,province,afternoon,55,Wild Bees,insects,day,1,4,5,2.52,1.39
Ettenmoors,province,afternoon,55,Brigands & Outlaws,humans,all-day,3,4,4,1.57,0.87
Ettenmoors,province,afternoon,55,Cavern,sites,all-day,1,4,4,1.57,0.87
Ettenmoors,province,afternoon,55,Foreigners,humans,all-day,0,4,4,1.57,0.87
Ettenmoors,province,afternoon,55,Goats,herbivores,all-day,0,4,4,1.57,0.87
Ettenmoors,province,afternoon,55,Grazing Animals,herbivores,all-day,0,4,4,1.57,0.87
Ettenmoors,province,afternoon,55,Rats,herbivores,all-day,0,4,4,1.57,0.87
Ettenmoors,province,afternoon,55,Settlement Camp,sites,all-day,0,4,4,1.57,0.87
Ettenmoors,province,afternoon,55,Sheep,herbivores,all-day,0,4,4,1.57,0.87
Ettenmoors,province,afternoon,55,Stone Giants,giants,day,4,3,4,1.57,0.87
Ettenmoors,province,afternoon,55,Young Trolls,trolls,all-day,4,4,4,1.57,0.87
Ettenmoors,province,afternoon,55,Bats,flying_animals,nocturnal,0,4,3,0.98,0.54
Ettenmoors,province,afternoon,55,Cave-trolls,trolls,all-day,4,3,3,0.98,0.54
Ettenmoors,province,afternoon,55,Cliff Buzzards,flying_animals,day,0,2,3,0.98,0.54
Ettenmoors,province,afternoon,55,Forest-trolls,trolls,all-day,4,3,3,0.98,0.54
Ettenmoors,province,afternoon,55,Gích,carnivores,all-day,2,3,3,0.98,0.54
Ettenmoors,province,afternoon,55,Golden Eagle,flying_animals,day,0,2,3,0.98,0.54
Ettenmoors,province,afternoon,55,Hill-trolls,trolls,all-day,4,3,3,0.98,0.54
Ettenmoors,province,afternoon,55,Owls,flying_animals,nocturnal,0,4,3,0.98,0.54
Ettenmoors,province,afternoon,55,Pit Viper,reptiles,day,3,2,3,0.98,0.54
Ettenmoors,province,afternoon,55,Stone-trolls,trolls,all-day,4,3,3,0.98,0.54
Ettenmoors,province,afternoon,55,War Wolves,carnivores,all-day,2,3,3,0.98,0.54
Ettenmoors,province,afternoon,55,General Trap,hazards,all-day,2,2,2,0.61,0.34
Ettenmoors,province,afternoon,55,Hornets,insects,day,1,1,2,0.61,0.34
Ettenmoors,province,afternoon,55,Merchants,humans,day,0,1,2,0.61,0.34
Ettenmoors,province,afternoon,55,Mine Quarry,sites,all-day,1,2,2,0.61,0.34
Ettenmoors,province,afternoon,55,Orc Warband,orcs,all-day,3,2,2,0.61,0.34
Ettenmoors,province,afternoon,55,Ruins,sites,all-day,1,2,2,0.61,0.34
Ettenmoors,province,afternoon,55,Undead,undead,nocturnal,3,3,2,0.61,0.34
Ettenmoors,province,afternoon,55,Wolves,carnivores,all-day,2,2,2,0.61,0.34
Ettenmoors,province,afternoon,55,Bears,carnivores,all-day,2,1,1,0.38,0.21
Ettenmoors,province,afternoon,55,Boars,other_animals,all-day,2,1,1,0.38,0.21
Ettenmoors,province,afternoon,55,Cave Bears,carnivores,all-day,3,1,1,0.38,0.21
Ettenmoors,province,afternoon,55,Common Folk,humans,all-day,0,1,1,0.38,0.21
Ettenmoors,province,afternoon,55,Dwarves,dwarves,all-day,0,1,1,0.38,0.21
Ettenmoors,province,afternoon,55,Elk,herbivores,all-day,0,1,1,0.38,0.21
Ettenmoors,province,afternoon,55,Elves,elves,all-day,0,1,1,0.38,0.21
Ettenmoors,province,afternoon,55,Falling Rocks,hazards,all-day,2,1,1,0.38,0.21
Ettenmoors,province,afternoon,55,Giant Vampire Bat,flying_animals,nocturnal,2,1,1,0.38,0.21
Ettenmoors,province,afternoon,55,Great Elk,herbivores,all-day,2,1,1,0.38,0.21
Ettenmoors,province,afternoon,55,Solitary Dwarf,dwarves,all-day,0,1,1,0.38,0.21
Ettenmoors,province,night,55,Chetmíg,carnivores,all-day,2,7,7,7.19,3.95
Ettenmoors,province,night,55,Mines & Diggings,resources,all-day,0,7,7,7.19,3.95
Ettenmoors,province,night,55,Dúnedain,humans,all-day,0,6,6,4.49,2.47
Ettenmoors,province,night,55,Foxes,carnivores,all-day,1,6,6,4.49,2.47
Ettenmoors,province,night,55,Gondorian settlers,humans,all-day,0,6,6,4.49,2.47
Ettenmoors,province,night,55,Hillmen of Rhudaur,humans,all-day,1,6,6,4.49,2.47
Ettenmoors,province,night,55,Madratines,carnivores,all-day,1,6,6,4.49,2.47
Ettenmoors,province,night,55,Bats,flying_animals,nocturnal,0,4,5,2.81,1.54
Ettenmoors,province,night,55,Deer,herbivores,all-day,0,5,5,2.81,1.54
Ettenmoors,province,night,55,Fish,water_animals,all-day,0,5,5,2.81,1.54
Ettenmoors,province,night,55,Hares,herbivores,all-day,0,5,5,2.81,1.54
Ettenmoors,province,night,55,Orc Patrol,orcs,all-day,3,5,5,2.81,1.54
Ettenmoors,province,night,55,Owls,flying_animals,nocturnal,0,4,5,2.81,1.54
Ettenmoors,province,night,55,Rabbits,herbivores,all-day,0,5,5,2.81,1.54
Ettenmoors,province,night,55,Birds,flying_animals,day,0,5,4,1.76,0.97
Ettenmoors,province,night,55,Brigands & Outlaws,humans,all-day,3,4,4,1.76,0.97
Ettenmoors,province,night,55,Cavern,sites,all-day,1,4,4,1.76,0.97
Ettenmoors,province,night,55,Crows,flying_animals,day,0,5,4,1.76,0.97
Ettenmoors,province,night,55,Foreigners,humans,all-day,0,4,4,1.76,0.97
Ettenmoors,province,night,55,Goats,herbivores,all-day,0,4,4,1.76,0.97
Ettenmoors,province,night,55,Grazing Animals,herbivores,all-day,0,4,4,1.76,0.97
Ettenmoors,province,night,55,Rats,herbivores,all-day,0,4,4,1.76,0.97
Ettenmoors,province,night,55,Settlement Camp,sites,all-day,0,4,4,1.76,0.97
Ettenmoors,province,night,55,Sheep,herbivores,all-day,0,4,4,1.76,0.97
Ettenmoors,province,night,55,Squirrels,other_animals,day,0,5,4,1.76,0.97
Ettenmoors,province,night,55,Undead,undead,nocturnal,3,3,4,1.76,0.97
Ettenmoors,province,night,55,Waterfowl,flying_animals,day,0,5,4,1.76,0.97
Ettenmoors,province,night,55,Young Trolls,trolls,all-day,4,4,4,1.76,0.97
Ettenmoors,province,night,55,Cave-trolls,trolls,all-day,4,3,3,1.1,0.6
Ettenmoors,province,night,55,Forest-trolls,trolls,all-day,4,3,3,1.1,0.6
Ettenmoors,province,night,55,Gích,carnivores,all-day,2,3,3,1.1,0.6
Ettenmoors,province,night,55,Hill-trolls,trolls,all-day,4,3,3,1.1,0.6
Ettenmoors,province,night,55,Stone-trolls,trolls,all-day,4,3,3,1.1,0.6
Ettenmoors,province,night,55,War Wolves,carnivores,all-day,2,3,3,1.1,0.6
Ettenmoors,province,night,55,Wild Bees,insects,day,1,4,3,1.1,0.6
Ettenmoors,province,night,55,General Trap,hazards,all-day,2,2,2,0.69,0.38
Ettenmoors,province,night,55,Giant Vampire Bat,flying_animals,nocturnal,2,1,2,0.69,0.38
Ettenmoors,province,night,55,Mine Quarry,sites,all-day,1,2,2,0.69,0.38
Ettenmoors,province,night,55,Orc Warband,orcs,all-day,3,2,2,0.69,0.38
Ettenmoors,province,night,55,Ruins,sites,all-day,1,2,2,0.69,0.38
Ettenmoors,province,night,55,Stone Giants,giants,day,4,3,2,0.69,0.38
Ettenmoors,province,night,55,Wolves,carnivores,all-day,2,2,2,0.69,0.38
Ettenmoors,province,night,55,Bears,carnivores,all-day,2,1,1,0.43,0.24
Ettenmoors,province,night,55,Boars,other_animals,all-day,2,1,1,0.43,0.24
Ettenmoors,province,night,55,Cave Bears,carnivores,all-day,3,1,1,0.43,0.24
Ettenmoors,province,night,55,Cliff Buzzards,flying_animals,day,0,2,1,0.43,0.24
Ettenmoors,province,night,55,Common Folk,humans,all-day,0,1,1,0.43,0.24
Ettenmoors,province,night,55,Dwarves,dwarves,all-day,0,1,1,0.43,0.24
Ettenmoors,province,night,55,Elk,herbivores,all-day,0,1,1,0.43,0.24
Ettenmoors,province,night,55,Elves,elves,all-day,0,1,1,0.43,0.24
Ettenmoors,province,night,55,Falling Rocks,hazards,all-day,2,1,1,0.43,0.24
Ettenmoors,province,night,55,Golden Eagle,flying_animals,day,0,2,1,0.43,0.24
Ettenmoors,province,night,55,Great Elk,herbivores,all-day,2,1,1,0.43,0.24
Ettenmoors,province,night,55,Hornets,insects,day,1,1,1,0.43,0.24
Ettenmoors,province,night,55,Merchants,humans,day,0,1,1,0.43,0.24
Ettenmoors,province,night,55,Pit Viper,reptiles,day,3,2,1,0.43,0.24
Ettenmoors,province,night,55,Solitary Dwarf,dwarves,all-day,0,1,1,0.43,0.24
Evendim Hills,province,morning,55,Birds,flying_animals,day,0,5,6,4.5,2.48
Evendim Hills,province,morning,55,Common Folk,humans,all-day,0,6,6,4.5,2.48
Evendim Hills,province,morning,55,Dúnedain,humans,all-day,0,6,6,4.5,2.48
Evendim Hills,province,morning,55,Foxes,carnivores,all-day,1,6,6,4.5,2.48
Evendim Hills,province,morning,55,Madratines,carnivores,all-day,1,6,6,4.5,2.48
Evendim Hills,province,morning,55,Rural Men,humans,all-day,0,6,6,4.5,2.48
Evendim Hills,province,morning,55,Tinkers and travellers,humans,all-day,0,6,6,4.5,2.48
Evendim Hills,province,morning,55,Waterfowl,flying_animals,day,0,5,6,4.5,2.48
Evendim Hills,province,morning,55,Bears,carnivores,all-day,2,5,5,2.81,1.55
Evendim Hills,province,morning,55,Crows,flying_animals,day,0,4,5,2.81,1.55
Evendim Hills,province,morning,55,Dumbledoors,insects,day,1,4,5,2.81,1.55
Evendim Hills,province,morning,55,Elk,herbivores,all-day,0,5,5,2.81,1.55
Evendim Hills,province,morning,55,Eriadorian Site,sites,all-day,0,5,5,2.81,1.55
Evendim Hills,province,morning,55,Fish,water_animals,all-day,0,5,5,2.81,1.55
Evendim Hills,province,morning,55,Hares,herbivores,all-day,0,5,5,2.81,1.55
Evendim Hills,province,morning,55,Hornets,insects,day,1,4,5,2.81,1.55
Evendim Hills,province,morning,55,Losrandír,herbivores,all-day,0,5,5,2.81,1.55
Evendim Hills,province,morning,55,Neekerbreekers,insects,day,1,4,5,2.81,1.55
Evendim Hills,province,morning,55,Rabbits,herbivores,all-day,0,5,5,2.81,1.55
Evendim Hills,province,morning,55,Wild Bees,insects,day,1,4,5,2.81,1.55
Evendim Hills,province,morning,55,Boars,other_animals,all-day,2,4,4,1.76,0.97
Evendim Hills,province,morning,55,Deer,herbivores,all-day,0,4,4,1.76,0.97
Evendim Hills,province,morning,55,Goats,herbivores,all-day,0,4,4,1.76,0.97
Evendim Hills,province,morning,55,Grazing Animals,herbivores,all-day,0,4,4,1.76,0.97
Evendim Hills,province,morning,55,Rats,herbivores,all-day,0,4,4,1.76,0.97
Evendim Hills,province,morning,55,Scouts,humans,all-day,0,4,4,1.76,0.97
Evendim Hills,province,morning,55,Sheep,herbivores,all-day,0,4,4,1.76,0.97
Evendim Hills,province,morning,55,Wolves,carnivores,all-day,2,4,4,1.76,0.97
Evendim Hills,province,morning,55,Cave-trolls,trolls,all-day,4,3,3,1.1,0.6
Evendim Hills,province,morning,55,Edain Ruin,sites,all-day,1,3,3,1.1,0.6
Evendim Hills,province,morning,55,Elven Site,sites,all-day,0,3,3,1.1,0.6
Evendim Hills,province,morning,55,Forest-trolls,trolls,all-day,4,3,3,1.1,0.6
Evendim Hills,province,morning,55,Hill-trolls,trolls,all-day,4,3,3,1.1,0.6
Evendim Hills,province,morning,55,Owls,flying_animals,nocturnal,0,4,3,1.1,0.6
Evendim Hills,province,morning,55,Snow-trolls,trolls,all-day,4,3,3,1.1,0.6
Evendim Hills,province,morning,55,Arthedain Site,sites,all-day,0,2,2,0.69,0.38
Evendim Hills,province,morning,55,Barrow Wights,undead,nocturnal,4,3,2,0.69,0.38
Evendim Hills,province,morning,55,General Trap,hazards,all-day,2,2,2,0.69,0.38
Evendim Hills,province,morning,55,Gorcrows,flying_animals,day,0,1,2,0.69,0.38
Evendim Hills,province,morning,55,North Bears,carnivores,all-day,2,2,2,0.69,0.38
Evendim Hills,province,morning,55,The Witch king,undead,nocturnal,5,3,2,0.69,0.38
Evendim Hills,province,morning,55,Armed Patrol,humans,all-day,1,1,1,0.43,0.24
Evendim Hills,province,morning,55,Bats,flying_animals,nocturnal,0,1,1,0.43,0.24
Evendim Hills,province,morning,55,Brigands & Outlaws,humans,all-day,3,1,1,0.43,0.24
Evendim Hills,province,morning,55,Burial Sites,sites,all-day,2,1,1,0.43,0.24
Evendim Hills,province,morning,55,Common Orcs,orcs,all-day,3,1,1,0.43,0.24
Evendim Hills,province,morning,55,Lair,hazards,all-day,2,1,1,0.43,0.24
Evendim Hills,province,morning,55,Military Unit,humans,all-day,1,1,1,0.43,0.24
Evendim Hills,province,morning,55,Orc Patrol,orcs,all-day,3,1,1,0.43,0.24
Evendim Hills,province,morning,55,Solitary Dwarf,dwarves,all-day,0,1,1,0.43,0.24
Evendim Hills,province,morning,55,Wild Animals,other_animals,all-day,0,1,1,0.43,0.24
Evendim Hills,province,afternoon,55,Birds,flying_animals,day,0,5,6,4.5,2.48
Evendim Hills,province,afternoon,55,Common Folk,humans,all-day,0,6,6,4.5,2.48
Evendim Hills,province,afternoon,55,Dúnedain,humans,all-day,0,6,6,4.5,2.48
Evendim Hills,province,afternoon,55,Foxes,carnivores,all-day,1,6,6,4.5,2.48
Evendim Hills,province,afternoon,55,Madratines,carnivores,all-day,1,6,6,4.5,2.48
Evendim Hills,province,afternoon,55,Rural Men,humans,all-day,0,6,6,4.5,2.48
Evendim Hills,province,afternoon,55,Tinkers and travellers,humans,all-day,0,6,6,4.5,2.48
Evendim Hills,province,afternoon,55,Waterfowl,flying_animals,day,0,5,6,4.5,2.48
Evendim Hills,province,afternoon,55,Bears,carnivores,all-day,2,5,5,2.81,1.55
Evendim Hills,province,afternoon,55,Crows,flying_animals,day,0,4,5,2.81,1.55
Evendim Hills,province,afternoon,55,Dumbledoors,insects,day,1,4,5,2.81,1.55
Evendim Hills,province,afternoon,55,Elk,herbivores,all-day,0,5,5,2.81,1.55
