id,name,slug,type,active,danger,description,url_path,biomes,created_at,region_ids,tier,parent_id,probability_by_region
cfe04839-dd5b-431a-abc1-b9a76feea98a,Dyrians,dyrians,humans,all-day,0,"Folk of Dyr in the eastern marches near Dorwinion and the Sea of Rhûn — traders, herders and rivermen living between the great realms, prizing their wine, horses and hard-won independence.",,,2026-06-10 13:23:21.756129,"{2,87}",encounter,03d5c707-30d6-4ba6-87f5-df56cf6f8cfb,"[{""region"": ""Dorwinion"", ""probability"": ""Absurd""}, {""region"": ""Gramuz"", ""probability"": ""Absurd""}]"
37065964-4cb3-4844-b081-1f61dff43778,Eagles,eagle,flying_animals,day,0,"Great hunting eagles of mountain and moor, sharp-eyed takers of hare, fowl and lamb. Larger and prouder than other raptors, they nest among high crags and are seldom troubled by any beast of the lowlands.",,,2026-06-10 13:23:21.756317,"{5,72,82}",encounter,,"[{""region"": ""Dunland"", ""probability"": ""Extremely Hard""}, {""region"": ""Fangorn"", ""probability"": ""Extremely Hard""}, {""region"": ""Parth Celebrant"", ""probability"": ""Sheer Folly""}]"
4be8ce2e-bc95-4905-8fa8-8bc6dfb014b1,Farmer Woodsman,farmer_woodsman,humans,all-day,0,"Settled country folk who work a farm or a stretch of woodland at the edge of the wild — tilling, herding, felling and charcoal-burning. Hospitable but guarded, they are the first to suffer when raiders or beasts come out of the wilderness.",,,2026-06-10 13:23:21.761885,"{12,18,75}",encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,"[{""region"": ""Forithilien"", ""probability"": ""Medium""}, {""region"": ""Harithilien"", ""probability"": ""Hard""}, {""region"": ""Harondor"", ""probability"": ""Hard""}]"
bf1ba528-8f5c-4a5b-ada0-8e58d605ceba,Elk,elk,herbivores,all-day,0,"Large deer of the northern forests and marshes, the bulls bearing broad spreading antlers. Powerful and aggressive in the rut, an elk (or moose) can be a match for a wolf or a careless hunter.",,,2026-06-10 13:23:21.757331,"{2,3,4,7,8,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,28,30,31,32,33,34,35,37,38,39,40,41,42,43,44,45,46,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,72,73,75,78,79,80,81,82,83,84,85,86,87}",encounter,,"[{""region"": ""Fornost"", ""probability"": ""Extremely Hard""}, {""region"": ""Forochel"", ""probability"": ""Sheer Folly""}, {""region"": ""Iron Hills"", ""probability"": ""Very Hard""}, {""region"": ""Lone-lands"", ""probability"": ""Absurd""}, {""region"": ""Rammas Formen"", ""probability"": ""Sheer Folly""}, {""region"": ""Talath Muil"", ""probability"": ""Sheer Folly""}, {""region"": ""Talath Uichel"", ""probability"": ""Very Hard""}, {""region"": ""Weather Hills"", ""probability"": ""Absurd""}, {""region"": ""En Egladil"", ""probability"": ""Absurd""}, {""region"": ""Trollshaws"", ""probability"": ""Very Hard""}, {""region"": ""West Rhudaur"", ""probability"": ""Absurd""}, {""region"": ""Angmar"", ""probability"": ""Absurd""}, {""region"": ""Central Anduin"", ""probability"": ""Absurd""}, {""region"": ""Coldfells"", ""probability"": ""Absurd""}, {""region"": ""En Udanoriath"", ""probability"": ""Absurd""}, {""region"": ""Ettenmoors"", ""probability"": ""Absurd""}, {""region"": ""Evendim Hills"", ""probability"": ""Hard""}, {""region"": ""Forovirian"", ""probability"": ""Very Hard""}, {""region"": ""Numeriador"", ""probability"": ""Hard""}, {""region"": ""Rivendell"", ""probability"": ""Absurd""}, {""region"": ""Wilderness of Arnor"", ""probability"": ""Absurd""}, {""region"": ""Lamedon"", ""probability"": ""Light""}, {""region"": ""Fangorn"", ""probability"": ""Light""}, {""region"": ""North Misty Mountains"", ""probability"": ""Light""}, {""region"": ""Mänoriand"", ""probability"": ""Light""}, {""region"": ""Tol Fuin"", ""probability"": ""Light""}, {""region"": ""Mirkwood Wilds"", ""probability"": ""Light""}, {""region"": ""Andrast"", ""probability"": ""Light""}, {""region"": ""Ered Luin Vales"", ""probability"": ""Light""}, {""region"": ""Tower Hills"", ""probability"": ""Light""}, {""region"": ""Dor Guldur"", ""probability"": ""Light""}, {""region"": ""Ered Luin"", ""probability"": ""Light""}, {""region"": ""South Downs"", ""probability"": ""Light""}, {""region"": ""Central Misty Mountains"", ""probability"": ""Light""}, {""region"": ""Gramuz"", ""probability"": ""Light""}, {""region"": ""Westmarch"", ""probability"": ""Light""}, {""region"": ""Tolfalas"", ""probability"": ""Light""}, {""region"": ""Dagorlad"", ""probability"": ""Light""}, {""region"": ""Dorwinion"", ""probability"": ""Light""}, {""region"": ""Wold"", ""probability"": ""Light""}, {""region"": ""Woodmen"", ""probability"": ""Light""}, {""region"": ""Ardquetto"", ""probability"": ""Light""}, {""region"": ""Apariach"", ""probability"": ""Light""}, {""region"": ""Lairiardhon"", ""probability"": ""Light""}, {""region"": ""Lildardhon"", ""probability"": ""Light""}, {""region"": ""Ronalindon"", ""probability"": ""Light""}, {""region"": ""South Harlindon"", ""probability"": ""Light""}, {""region"": ""Vinyalas"", ""probability"": ""Light""}, {""region"": ""Old Forest"", ""probability"": ""Light""}, {""region"": ""Rast Vorn"", ""probability"": ""Light""}, {""region"": ""Forithilien"", ""probability"": ""Light""}, {""region"": ""Rohan"", ""probability"": ""Light""}, {""region"": ""Lorien"", ""probability"": ""Light""}, {""region"": ""Ascahiriand"", ""probability"": ""Light""}, {""region"": ""Eregion"", ""probability"": ""Light""}, {""region"": ""Sandariand"", ""probability"": ""Light""}, {""region"": ""Anfalas"", ""probability"": ""Light""}, {""region"": ""Ardolyalinya"", ""probability"": ""Light""}, {""region"": ""Celanoriand"", ""probability"": ""Light""}, {""region"": ""Dunland"", ""probability"": ""Light""}, {""region"": ""Minhiriath"", ""probability"": ""Light""}, {""region"": ""The Shire"", ""probability"": ""Light""}, {""region"": ""Mintyrnath"", ""probability"": ""Light""}, {""region"": ""South Arthedain"", ""probability"": ""Light""}, {""region"": ""Hairavercien"", ""probability"": ""Light""}, {""region"": ""Dale"", ""probability"": ""Light""}, {""region"": ""Lebennin"", ""probability"": ""Light""}, {""region"": ""Harondor"", ""probability"": ""Light""}, {""region"": ""Bree"", ""probability"": ""Light""}, {""region"": ""Esgaroth"", ""probability"": ""Light""}, {""region"": ""Anorien"", ""probability"": ""Light""}, {""region"": ""Enedhwaith"", ""probability"": ""Light""}, {""region"": ""Nan Anduin"", ""probability"": ""Light""}, {""region"": ""Woodland Realm"", ""probability"": ""Light""}, {""region"": ""Dor-en-Emyl"", ""probability"": ""Light""}]"
5f0c5043-8774-4196-bbde-50990d0ce41e,Edain Ruin,edain_ruin,sites,all-day,1,"A ruin of the ancient Edain or their early kingdoms — older and ruder than the works of Gondor and Arnor, half-sunk in earth and forest. Such places hold old bones, older lore, and sometimes things best left buried.",,,2026-06-10 13:23:21.756688,"{48,54,55,56,57,61,81}",encounter,,"[{""region"": ""Evendim Hills"", ""probability"": ""Extremely Hard""}, {""region"": ""Fornost"", ""probability"": ""Extremely Hard""}, {""region"": ""Lone-lands"", ""probability"": ""Sheer Folly""}, {""region"": ""Numeriador"", ""probability"": ""Extremely Hard""}, {""region"": ""Rammas Formen"", ""probability"": ""Absurd""}, {""region"": ""Talath Muil"", ""probability"": ""Sheer Folly""}, {""region"": ""Weather Hills"", ""probability"": ""Sheer Folly""}]"
0be376e4-b51b-4a37-a4ac-965de7ec70c0,Dwarf Merchant,dwarf_merchant,dwarves,day,0,"A Dwarven trader on the road with a laden pony or wagon, dealing in metalwork, tools, weapons and worked goods between the Dwarf-holds and the towns of Men and Elves. Shrewd bargainers, they travel well-guarded and keep their accounts close.",,"{roads,mountains}",2026-06-10 13:23:21.75541,"{22,26,27,28,32,33,34,49,51,52,53}",encounter,,"[{""region"": ""Ardolyalinya"", ""probability"": ""Very Hard""}, {""region"": ""Ardquetto"", ""probability"": ""Very Hard""}, {""region"": ""Ascahiriand"", ""probability"": ""Extremely Hard""}, {""region"": ""Celanoriand"", ""probability"": ""Very Hard""}, {""region"": ""Ered Luin"", ""probability"": ""Very Hard""}, {""region"": ""Ered Luin Vales"", ""probability"": ""Very Hard""}, {""region"": ""Mänoriand"", ""probability"": ""Extremely Hard""}, {""region"": ""Ronalindon"", ""probability"": ""Extremely Hard""}, {""region"": ""Sandariand"", ""probability"": ""Extremely Hard""}, {""region"": ""South Harlindon"", ""probability"": ""Extremely Hard""}, {""region"": ""Tol Fuin"", ""probability"": ""Very Hard""}]"
4685e6d9-389b-4753-926a-d51ecc4dbf37,Volcanic Hazards,eruption,hazards,all-day,3,"The perils of fire-mountains and hot ground — lava, ash, choking fumes, scalding steam-vents and bubbling mud-pots. Found chiefly about Orodruin and other live peaks, where the very earth is treacherous.",,,2026-06-10 13:23:21.760823,"{74,76}",encounter,,"[{""region"": ""Mordor"", ""probability"": ""Very Hard""}, {""region"": ""Nurn"", ""probability"": ""Absurd""}]"
3b11011e-065b-4add-9586-f39ca90772ed,Elven Site,elven_site,sites,all-day,0,"A place of the Elves — a hidden refuge, garden, white tower or carved fountain, often beautiful and lightly guarded by enchantment. Time and the world pass it by, and few mortals find it unbidden.",,,2026-06-10 13:23:21.758081,"{48,54,56,57}",encounter,,"[{""region"": ""Evendim Hills"", ""probability"": ""Extremely Hard""}, {""region"": ""Fornost"", ""probability"": ""Absurd""}, {""region"": ""Numeriador"", ""probability"": ""Extremely Hard""}, {""region"": ""Talath Muil"", ""probability"": ""Absurd""}]"
1d484c30-6561-475e-ad42-a8ee5868dab3,Great Elk,great_elk,herbivores,all-day,2,"An immense elk of the northern wilds, far larger than the common kind, with a towering spread of antlers. Rare and magnificent, a great bull fears few beasts and can gore or trample any that corner it.",,,2026-06-10 13:23:21.772543,"{4,10,25,35,37,39,44,45,46,50,66,68,69,80}",encounter,,"[{""region"": ""Angmar"", ""probability"": ""Absurd""}, {""region"": ""Central Anduin"", ""probability"": ""Absurd""}, {""region"": ""Central Misty Mountains"", ""probability"": ""Absurd""}, {""region"": ""Coldfells"", ""probability"": ""Absurd""}, {""region"": ""Dale"", ""probability"": ""Very Hard""}, {""region"": ""En Udanoriath"", ""probability"": ""Absurd""}, {""region"": ""Esgaroth"", ""probability"": ""Very Hard""}, {""region"": ""Ettenmoors"", ""probability"": ""Absurd""}, {""region"": ""Forovirian"", ""probability"": ""Very Hard""}, {""region"": ""North Misty Mountains"", ""probability"": ""Absurd""}, {""region"": ""Rivendell"", ""probability"": ""Absurd""}, {""region"": ""Wilderness of Arnor"", ""probability"": ""Absurd""}, {""region"": ""Woodland Realm"", ""probability"": ""Very Hard""}, {""region"": ""Woodmen"", ""probability"": ""Very Hard""}]"
319b9148-8e40-416d-b059-0eea56efaa8f,Eriadorian Site,eriadorian_site,sites,all-day,0,"A site of the mingled folk of Eriador — a village, mill, shrine or roadside ruin of the ordinary Men of the lands between the mountains. Humble and well-worn, the stuff of everyday life rather than legend.",,,2026-06-10 13:23:21.760443,"{48,54,55,56,57,61,73,81}",encounter,,"[{""region"": ""Evendim Hills"", ""probability"": ""Hard""}, {""region"": ""Fornost"", ""probability"": ""Extremely Hard""}, {""region"": ""Forochel"", ""probability"": ""Absurd""}, {""region"": ""Lone-lands"", ""probability"": ""Absurd""}, {""region"": ""Numeriador"", ""probability"": ""Hard""}, {""region"": ""Rammas Formen"", ""probability"": ""Sheer Folly""}, {""region"": ""Talath Muil"", ""probability"": ""Sheer Folly""}, {""region"": ""Weather Hills"", ""probability"": ""Absurd""}]"
bc4d3f9c-e2eb-4852-92c4-ca805cc0b5a6,Garth,garth,sites,all-day,0,"An enclosed yard, garden or homestead-close — a walled plot of orchard, herb-beds or pasture about a dwelling. A small island of order and plenty, and a place a traveller might beg food or shelter.",,,2026-06-10 13:23:21.766914,{46},encounter,,"[{""region"": ""Angmar"", ""probability"": ""Very Hard""}]"
67c76254-7b6c-486f-a9c7-e375135bfce2,Lossoth Site,lossoth_site,sites,all-day,0,"A camp or sacred place of the Lossoth, the Snowmen of Forochel — snow-houses, sled-caches and bone-marked shrines on the frozen coast. Suited to the bitter North and unwelcoming to outsiders.",,,2026-06-10 13:23:21.783213,{73},encounter,,"[{""region"": ""Forochel"", ""probability"": ""Medium""}]"
3037a73b-8562-4b20-8462-552397c4c406,Hobbits,hobbits,hobbits,all-day,0,"A rare meeting with Hobbits beyond their usual haunts — small, soft-spoken folk easily overlooked, generally a family or two strayed from the settled lands of the Shire, Bree or Dunland. Shy of big folk and quick to slip from sight, they want little more than to be left to their meals and pipes.",,,2026-06-10 13:23:21.776896,"{17,21,41,42,43,59,60,72}",encounter,,"[{""region"": ""Dunland"", ""probability"": ""Absurd""}, {""region"": ""Enedhwaith"", ""probability"": ""Sheer Folly""}, {""region"": ""Mintyrnath"", ""probability"": ""Extremely Hard""}, {""region"": ""Rast Vorn"", ""probability"": ""Sheer Folly""}, {""region"": ""South Downs"", ""probability"": ""Extremely Hard""}, {""region"": ""En Egladil"", ""probability"": ""Sheer Folly""}, {""region"": ""Trollshaws"", ""probability"": ""Absurd""}, {""region"": ""West Rhudaur"", ""probability"": ""Absurd""}]"
45126a4d-2d86-4615-8f71-d0b87cfaf8eb,Flash Flood,flash_flood,hazards,all-day,3,"A wall of water that roars down a dry wash or gorge after sudden rain upstream, sweeping away anything in the channel with little warning. Deadly in narrow defiles where the sky above may be clear.",,,2026-06-10 13:23:21.764633,"{5,14,35,36,39,62,68,72,82}",encounter,,"[{""region"": ""Central Anduin"", ""probability"": ""Absurd""}, {""region"": ""Central Misty Mountains"", ""probability"": ""Absurd""}, {""region"": ""Dunland"", ""probability"": ""Extremely Hard""}, {""region"": ""Fangorn"", ""probability"": ""Sheer Folly""}, {""region"": ""North Misty Mountains"", ""probability"": ""Absurd""}, {""region"": ""Parth Celebrant"", ""probability"": ""Sheer Folly""}, {""region"": ""Rohan"", ""probability"": ""Sheer Folly""}, {""region"": ""Ronen-in-Anduin"", ""probability"": ""Sheer Folly""}, {""region"": ""Westmarch"", ""probability"": ""Absurd""}]"
ed383920-b225-426b-9516-24786220bbba,Eels,fish_eels,water_animals,all-day,1,"Long, snakelike fish of muddy rivers, meres and estuaries, hunting by night and hiding in weed and silt by day. Slippery and hard to hold, the larger ones bite sharply and some salt-water kinds grow alarmingly big.",,,2026-06-10 13:23:21.763445,{8},encounter,,"[{""region"": ""Dagorlad"", ""probability"": ""Extremely Hard""}]"
9bf02d8c-70fb-4828-a9e4-b4e43b8322da,Fish,fish_large_fish,water_animals,all-day,0,"The fish of river, lake and sea — from small fry to great pike, salmon and sea-fish — a staple food for folk and beasts alike. Their abundance shapes where fishers settle, and the greater predators of the deep are not to be taken lightly.",,,2026-06-10 13:23:21.763634,"{1,3,4,7,8,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,41,42,43,44,45,46,49,51,52,53,55,56,58,59,60,61,62,63,64,65,66,67,68,69,70,72,73,75,77,78,79,80,81,82,83,84,85,86,87}",encounter,,"[{""region"": ""Dagorlad"", ""probability"": ""Sheer Folly""}, {""region"": ""Ardolyalinya"", ""probability"": ""Very Hard""}, {""region"": ""Ardquetto"", ""probability"": ""Very Hard""}, {""region"": ""Ascahiriand"", ""probability"": ""Extremely Hard""}, {""region"": ""Mänoriand"", ""probability"": ""Very Hard""}, {""region"": ""Ronalindon"", ""probability"": ""Extremely Hard""}, {""region"": ""Sandariand"", ""probability"": ""Very Hard""}, {""region"": ""South Harlindon"", ""probability"": ""Very Hard""}, {""region"": ""Lamedon"", ""probability"": ""Easy""}, {""region"": ""Central Anduin"", ""probability"": ""Easy""}, {""region"": ""Fangorn"", ""probability"": ""Easy""}, {""region"": ""North Misty Mountains"", ""probability"": ""Easy""}, {""region"": ""Tol Fuin"", ""probability"": ""Easy""}, {""region"": ""Mirkwood Wilds"", ""probability"": ""Easy""}, {""region"": ""Andrast"", ""probability"": ""Easy""}, {""region"": ""Ered Luin Vales"", ""probability"": ""Easy""}, {""region"": ""Ronen-in-Anduin"", ""probability"": ""Easy""}, {""region"": ""Dor Guldur"", ""probability"": ""Easy""}, {""region"": ""Ered Luin"", ""probability"": ""Easy""}, {""region"": ""South Downs"", ""probability"": ""Easy""}, {""region"": ""Wilderness of Arnor"", ""probability"": ""Easy""}, {""region"": ""Central Misty Mountains"", ""probability"": ""Easy""}, {""region"": ""Eothraim"", ""probability"": ""Easy""}, {""region"": ""Westmarch"", ""probability"": ""Easy""}, {""region"": ""Lone-lands"", ""probability"": ""Easy""}, {""region"": ""Tolfalas"", ""probability"": ""Easy""}, {""region"": ""Dorwinion"", ""probability"": ""Easy""}, {""region"": ""Iron Hills"", ""probability"": ""Easy""}, {""region"": ""Wold"", ""probability"": ""Easy""}, {""region"": ""Woodmen"", ""probability"": ""Easy""}, {""region"": ""Forochel"", ""probability"": ""Easy""}, {""region"": ""Apariach"", ""probability"": ""Easy""}, {""region"": ""Lairiardhon"", ""probability"": ""Easy""}, {""region"": ""Lildardhon"", ""probability"": ""Easy""}, {""region"": ""Evendim Hills"", ""probability"": ""Easy""}, {""region"": ""Vinyalas"", ""probability"": ""Easy""}, {""region"": ""Belegaer sea"", ""probability"": ""Easy""}, {""region"": ""Old Forest"", ""probability"": ""Easy""}, {""region"": ""Forovirian"", ""probability"": ""Easy""}, {""region"": ""Rast Vorn"", ""probability"": ""Easy""}, {""region"": ""Coldfells"", ""probability"": ""Easy""}, {""region"": ""En Egladil"", ""probability"": ""Easy""}, {""region"": ""Ettenmoors"", ""probability"": ""Easy""}, {""region"": ""Rivendell"", ""probability"": ""Easy""}, {""region"": ""Trollshaws"", ""probability"": ""Easy""}, {""region"": ""Forithilien"", ""probability"": ""Easy""}, {""region"": ""Rohan"", ""probability"": ""Easy""}, {""region"": ""West Rhudaur"", ""probability"": ""Easy""}, {""region"": ""Lorien"", ""probability"": ""Easy""}, {""region"": ""Eregion"", ""probability"": ""Easy""}, {""region"": ""Anfalas"", ""probability"": ""Easy""}, {""region"": ""Rammas Formen"", ""probability"": ""Easy""}, {""region"": ""Angmar"", ""probability"": ""Easy""}, {""region"": ""Talath Uichel"", ""probability"": ""Easy""}, {""region"": ""Celanoriand"", ""probability"": ""Easy""}, {""region"": ""Dunland"", ""probability"": ""Easy""}, {""region"": ""Minhiriath"", ""probability"": ""Easy""}, {""region"": ""Druwaith Laur"", ""probability"": ""Easy""}, {""region"": ""The Shire"", ""probability"": ""Easy""}, {""region"": ""Mintyrnath"", ""probability"": ""Easy""}, {""region"": ""South Arthedain"", ""probability"": ""Easy""}, {""region"": ""Hairavercien"", ""probability"": ""Easy""}, {""region"": ""Dale"", ""probability"": ""Easy""}, {""region"": ""Lebennin"", ""probability"": ""Easy""}, {""region"": ""Harondor"", ""probability"": ""Easy""}, {""region"": ""Bree"", ""probability"": ""Easy""}, {""region"": ""Esgaroth"", ""probability"": ""Easy""}, {""region"": ""Anorien"", ""probability"": ""Easy""}, {""region"": ""Enedhwaith"", ""probability"": ""Easy""}, {""region"": ""Woodland Realm"", ""probability"": ""Easy""}, {""region"": ""Dor-en-Emyl"", ""probability"": ""Easy""}, {""region"": ""Weather Hills"", ""probability"": ""Easy""}]"
72df59f3-75b5-4111-94ce-c77362c6b450,Fisherfolk,fisherman_river_folk,humans,all-day,0,"Folk who live by the water — netting fish in river and lake, gathering shellfish and shrimp along the shores, and poling boats through the shallows. Weathered and close-knit, they keep to their own stretch of bank or coast and read the water better than any map.",,{water},2026-06-10 13:23:21.764027,"{8,12,18,75}",encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,"[{""region"": ""Forithilien"", ""probability"": ""Very Hard""}, {""region"": ""Harithilien"", ""probability"": ""Hard""}, {""region"": ""Harondor"", ""probability"": ""Hard""}, {""region"": ""Dagorlad"", ""probability"": ""Hard""}]"
bf84e172-9d10-4911-880a-bb1c7f54ab5e,Insect Swarm,flying_insects_swarm,insects,day,1,"A dense swarm of biting or stinging insects — flies, midges, gnats or worse — thick enough to torment beast and man, foul wounds and drive cattle to madness. The bane of marsh and still summer air.",,,2026-06-10 13:23:21.765412,{8},encounter,,"[{""region"": ""Dagorlad"", ""probability"": ""Very Hard""}]"
9f632f47-64b9-45de-ba48-cda89e16bb49,Forest-trolls,forest_trolls,trolls,all-day,4,"Trolls that haunt the deep woods — Mirkwood's southern eaves, Fangorn's marches and the tangled forests of the wild lands. Mossy and bark-hided, they blend with the timber until they move, ambushing travellers who stray from the path and dragging them back to their lairs.",,{forest},2026-06-10 13:23:21.766498,"{5,35,41,43,44,45,48,50,54,55,56,57,61,69,72,73,80,81,82}",encounter,,"[{""region"": ""Evendim Hills"", ""probability"": ""Absurd""}, {""region"": ""Fornost"", ""probability"": ""Absurd""}, {""region"": ""Forochel"", ""probability"": ""Absurd""}, {""region"": ""Lone-lands"", ""probability"": ""Absurd""}, {""region"": ""Numeriador"", ""probability"": ""Absurd""}, {""region"": ""Rammas Formen"", ""probability"": ""Sheer Folly""}, {""region"": ""Talath Muil"", ""probability"": ""Absurd""}, {""region"": ""Weather Hills"", ""probability"": ""Absurd""}, {""region"": ""Trollshaws"", ""probability"": ""Extremely Hard""}, {""region"": ""West Rhudaur"", ""probability"": ""Absurd""}, {""region"": ""Central Anduin"", ""probability"": ""Absurd""}, {""region"": ""Coldfells"", ""probability"": ""Absurd""}, {""region"": ""En Udanoriath"", ""probability"": ""Absurd""}, {""region"": ""Ettenmoors"", ""probability"": ""Absurd""}, {""region"": ""Rivendell"", ""probability"": ""Absurd""}, {""region"": ""Wilderness of Arnor"", ""probability"": ""Absurd""}, {""region"": ""Dunland"", ""probability"": ""Extremely Hard""}, {""region"": ""Fangorn"", ""probability"": ""Absurd""}, {""region"": ""Parth Celebrant"", ""probability"": ""Absurd""}]"
e1b01cac-2ea5-4a52-b4e7-943f0fb65d3e,Fell beasts of the Emyn Guldur,fell_beasts_of_the_emyn_guldur,drakes,all-day,4,"The winged fell beasts that roost in the Emyn Guldur near Dol Guldur — featherless, reptilian flyers bred or drawn to the Necromancer's service and later borne by the Nazgûl. Their shadow and reek bring terror before ever they strike.",,,2026-06-10 13:23:21.762901,"{3,83}",encounter,,"[{""region"": ""Dor Guldur"", ""probability"": ""Hard""}, {""region"": ""Mirkwood Wilds"", ""probability"": ""Extremely Hard""}]"
2f8c2c1e-72e9-461e-89f0-31ae062fe080,Fire Drake,fire_drake,drakes,all-day,5,"Fire-drakes (Q. ""Uruloki"") are the slender, fire-breathing winged Dragons descended from true Cold-drakes; the greatest Worms of the North (including Smaug) belong to this family and lair in the Grey Mountains and Lonely Mountain.",,,2026-06-10 13:23:21.763249,"{24,25,27,66}",encounter,,"[{""region"": ""Forovirian"", ""probability"": ""Sheer Folly""}, {""region"": ""Dale"", ""probability"": ""Sheer Folly""}, {""region"": ""Iron Hills"", ""probability"": ""Sheer Folly""}, {""region"": ""Ered Luin"", ""probability"": ""Sheer Folly""}]"
e0289f7c-e8b6-4f38-b215-117358ec4df4,Giant Vampire Bat,giant_vampire_bat,flying_animals,nocturnal,2,"An oversized blood-drinking bat of the southern and eastern lands that descends on sleeping beasts and men to feed. Its bite is scarcely felt until the creature is gorged, and a colony can leave livestock weak and bloodless.",,,2026-06-10 13:23:21.76831,"{24,35,39,44,45,46,50,66,67,68,69,71,80}",encounter,,"[{""region"": ""Angmar"", ""probability"": ""Absurd""}, {""region"": ""Central Anduin"", ""probability"": ""Absurd""}, {""region"": ""Central Misty Mountains"", ""probability"": ""Absurd""}, {""region"": ""Coldfells"", ""probability"": ""Absurd""}, {""region"": ""En Udanoriath"", ""probability"": ""Absurd""}, {""region"": ""Ettenmoors"", ""probability"": ""Absurd""}, {""region"": ""Moria"", ""probability"": ""Extremely Hard""}, {""region"": ""North Misty Mountains"", ""probability"": ""Absurd""}, {""region"": ""Rivendell"", ""probability"": ""Absurd""}, {""region"": ""Wilderness of Arnor"", ""probability"": ""Absurd""}, {""region"": ""Forovirian"", ""probability"": ""Absurd""}, {""region"": ""Iron Hills"", ""probability"": ""Sheer Folly""}, {""region"": ""Talath Uichel"", ""probability"": ""Sheer Folly""}]"
