id,name,slug,type,description,url_path,biomes,created_at,region_ids,tier,parent_id,probability_by_region,active,danger,description_summary
146c684d-d779-4116-bcda-222d9ced05fb,Glutani,glutani,carnivores,"Dreadful wolverine-like predator (pl. Glutani), solitary, dark-furred and badger-shaped, found throughout northwestern Endor with its greatest concentration in western Minhiriath. Unbelievably quick, fierce and seemingly insane, it attacks armed groups without provocation and fights to the death. Two varieties: the reddish-brown Lowland Glutan (~2 ft) and the bulkier, dark Highland Glutan of the Dunland hills. A 25 gp bounty sits on their heads; Dunlanders buy live ones for fights against Bears or Wolves.",,{mountains},2026-06-15 16:25:44.988887,"{16,17,21,72}",encounter,,"[{""region"": ""Dunland"", ""probability"": 5}, {""region"": ""Enedhwaith"", ""probability"": 5}, {""region"": ""Minhiriath"", ""probability"": 5}, {""region"": ""Rast Vorn"", ""probability"": 4}]",all-day,2,"A dreadful wolverine-like predator — solitary, dark-furred and badger-shaped — unbelievably quick, fierce and seemingly mad, attacking even armed groups unprovoked and fighting to the death. Toward travellers: wildly aggressive for its size; it may set upon a whole party without cause, a danger out of all proportion to its bulk."
0e335775-5d8b-423b-a235-73f6aaef3c23,Cherethrynd,cherethrynd,water_animals,"Powerful Sperm Whales, the Cherethrynd (S. ""Hallmaw""; sing. ""Charothrond"") reside in the deep waters of the Belegaer, off the western coasts of Middle-earth. Unlike most Whales, they sport teeth (nine inch long teeth) and they hunt fish and Squid rather than consuming krill through a baleen strainer. The Charothrond favorite food and most dangerous rival is the Giant Squid. Although wily and capable of upsetting a good-sized vessel, Cherethrynd are vulnerable to the ruthless Umbarean whalers who sail the oceans near the Bay of Belfalas. These Men hunt lone Whales for their oil, bone, and ambergris (an indigestible chalky substance that forms around Squid beaks and, in spite of its hideous smell, makes wonderful perfumes).",,{water},2026-06-15 16:25:44.988887,{29},encounter,,"[{""region"": ""Belegaer sea"", ""probability"": 3}]",all-day,0,"Powerful toothed sperm-whales of the western deeps that hunt fish and squid — their great rival the giant squid — and are wily enough to upset a good-sized vessel. Toward travellers: no hunter of men, but its sheer size can capsize a ship that crowds it."
123b0781-a579-4489-a2b0-47c546f72519,Andodailion,andodailion,reptiles,"The Andodaio, or ""Gate-shadow"" (pl. ""Andodailion""), is a black, nocturnal lizard with a prehensile tongue and tail. It is without doubt the greatest climber among all the Rávatsar. Rugged landscapes and subterranean settings accommodate it well, for the Andodaio is insulated with an unusual array of three layers of hollow scales that enable it to survive in environments far too cool for its brethren. Hanging from rocks, it swings across the caves and precipices, leaping onto prey and tearing its victims apart with its steely claws. Larger creatures would have little to fear from the Andodailion, except that they live in large communities and often hunt in groups of 10-100 individuals. Unusually social, a horde of Andodailion can easily fell a Man by attacking in concert.",,"{water,cave}",2026-06-15 16:25:44.988887,"{27,39}",encounter,,"[{""region"": ""Central Misty Mountains"", ""probability"": 4}, {""region"": ""Ered Luin"", ""probability"": 4}]",day,1,"A black, nocturnal lizard with a prehensile tongue and tail and three layers of hollow insulating scales — the greatest climber of its kind, swinging across caves and cliffs to leap on prey and rend it with steely claws. Toward travellers: a clinging cave-and-cliff predator; small, but its claws and ambush make dark rock dangerous."
22850e42-4998-47f0-bb13-992a0e726cb7,Wild Horses,wild_horses,riding_animals,"The Wild Horse, or Horse of the Plains (S. ""Rechelaid""), make good mounts, although they are hard to break. Much used by Easterlings, they are now herded in Calenardhon (Rohan). A few may be found in the marshes, for they do not mind swimming.",,"{marsh,plains}",2026-06-15 16:25:44.988887,"{1,2,6,62,63}",encounter,,"[{""region"": ""Dor Rhunen"", ""probability"": 3}, {""region"": ""Eothraim"", ""probability"": 3}, {""region"": ""Gramuz"", ""probability"": 2}, {""region"": ""Rohan"", ""probability"": 3}, {""region"": ""Wold"", ""probability"": 3}]",all-day,1,"The wild horses of the plains — good mounts but hard to break, much used by Easterlings and now herded in Rohan; some live in the marshes, untroubled by swimming. Toward travellers: skittish free-roaming horses, harmless, and prized if one can catch and tame them."
f8deaa10-81d9-4468-a084-53b270828e56,Arthedain Site,arthedain_site,sites,"A ruin or relic of Arthedain, northern kingdom of the Dúnedain — a fallen watchtower, road-marker or hall crumbling on the downs of old Arnor. Some still hold lore, treasure or older guardians.",,{NULL},2026-06-10 13:23:21.7339,"{48,54,55,56,57,61,81}",encounter,,"[{""region"": ""Evendim Hills"", ""probability"": 2}, {""region"": ""Fornost"", ""probability"": 5}, {""region"": ""Lone-lands"", ""probability"": 4}, {""region"": ""Numeriador"", ""probability"": 2}, {""region"": ""Rammas Formen"", ""probability"": 3}, {""region"": ""Talath Muil"", ""probability"": 2}, {""region"": ""Weather Hills"", ""probability"": 4}]",all-day,0,"A ruin or relic of Arthedain, the lost northern Dúnedain kingdom — a fallen watchtower, road-marker or hall crumbling on the downs of old Arnor; some still hold lore, treasure or older guardians. Toward travellers: a melancholy landmark and possible shelter, though what lingers in such places is not always friendly."
4c245196-06e2-4481-aa69-d7ad18429751,Dunlendings Healers,dunlendings_healers,humans,"Wise-women and herb-lore keepers of the Dunlending clans, tending wounds and sickness with simples, charms and old craft. Respected and a little feared among their own folk, they guard remedies and rites handed down since before Rohan came.",,{hills},2026-06-10 13:23:21.754421,"{72,82}",encounter,1007565e-5a57-46d9-9089-2f94e04a2e01,"[{""region"": ""Dunland"", ""probability"": 3}, {""region"": ""Fangorn"", ""probability"": 1}]",all-day,1,"Wise-women and herb-keepers of the Dunlending clans, tending wounds and sickness with simples, charms and old craft — respected and a little feared, guarding remedies and rites older than Rohan. Toward travellers: a possible source of healing and lore, though wary of outsiders and protective of their secrets."
24f24c2c-49d5-4484-a56a-c0d724b52b99,Grey Apes,grey_apes,other_animals,"Grey, shaggy-haired, heavily-built apes (P. ""Cijuvu Niavi"", S. ""Peredrugwath"") that live alone, in pairs or in small family groups in the forests of Pel in southwestern Middle-earth. They stand up to 5 ft tall and weigh up to 300 lbs; long arms reach the ankles when erect, and broad opposable-digited hands plus great upper-body strength let them swing tree to tree with ease. Their short, weak legs make for an awkward, halting gait on the jungle floor, whether upright or on all fours.",,{forest},2026-06-15 16:25:44.988887,{12},encounter,,"[{""region"": ""Harondor"", ""probability"": 3}]",all-day,0,"Big, shaggy grey apes of the southwestern forests — up to five feet and three hundred pounds, with long arms and powerful hands for swinging through trees but short, weak legs that make them awkward on the ground. Toward travellers: keep to the canopy and shun people; powerful and dangerous if threatened, but no hunter of men."
3c91a249-f0cb-4455-8311-a6dfaa1ca738,Coireals,coireals,reptiles,"This inoffensive snake inhabits forests and heavy copses; it can be readily identified by the bright yellow bands on its glossy black body. It is generally docile and will avoid people. Most bites occur when witless folk try to pick up this ""pretty snake."" Instead, the Coireal is happy to hunt large insects. It should be left alone, for its venom is highly potent (10th lvl), one of the most lethal natural poisons in Middle-earth. Symptoms appear in one to four hours, resulting in all but certain death from paralysis.",,"{forest,plains}",2026-06-15 16:25:44.988887,"{2,21,70}",encounter,,"[{""region"": ""Gramuz"", ""probability"": 3}, {""region"": ""Eregion"", ""probability"": 5}, {""region"": ""Enedhwaith"", ""probability"": 5}]",day,1,"A glossy black snake banded bright yellow, of forests and copses — docile and shy, hunting large insects and avoiding people; but its venom is among the most lethal in Middle-earth. Toward travellers: deadly only to the fool who handles the ""pretty snake"" — leave it be and it leaves you be."
f5e6d5ee-76ba-4ba3-b13d-923a1d0f13b2,Ash Drake,ash_drake,drakes,"An ash/volcanic variety of Fire-drake, at home amid cinder and lava fields.",,{NULL},2026-06-10 13:23:21.734705,"{74,76}",encounter,,"[{""region"": ""Nurn"", ""probability"": 5}, {""region"": ""Mordor"", ""probability"": ""4""}]",all-day,4,"A volcanic kind of fire-drake at home among cinder, ash and lava-fields. Toward travellers: a fire-dragon of the burning wastes, deadly and camouflaged amid the smoke and stone of its lairs."
d4910f22-9a29-4ee3-b102-14bd166d345e,Water Spring,water_spring,hazards,"A spring where water rises from the ground — a welcome find for the thirsty, though some run foul, mineral-tainted or scalding, and a few are held sacred or guarded by what dwells near them.",,{NULL},2026-06-10 13:23:21.815392,"{24,67,76}",encounter,,"[{""region"": ""Iron Hills"", ""probability"": 2}, {""region"": ""Nurn"", ""probability"": 1}, {""region"": ""Talath Uichel"", ""probability"": 2}]",all-day,0,"A spring where water rises from the ground — a welcome find for the thirsty, though some run foul, mineral-tainted or scalding, and a few are held sacred or guarded by what dwells near. Toward travellers: usually a blessing on the road, but taste with care, and beware what may watch over it."
836d92d0-4b45-48dc-b50c-c1b6e12d07f4,North Bears,north_bears,carnivores,"Huge, pale-grey or white bears (Q. Megliformen) found around the Ice Bay of Forochel. Usually solitary, with an excellent sense of smell and superb swimming, they subsist mainly on seal and fish and range across well-defined coastal territories of about a hundred square miles, smelling intruders up to two miles off. In the brief northern summer they wander beyond their range to find a mate and gorge on roots and berries.",,{desert},2026-06-15 16:25:44.988887,"{24,48,54,55,56,57,61,73,81}",encounter,,"[{""region"": ""Evendim Hills"", ""probability"": 2}, {""region"": ""Fornost"", ""probability"": 1}, {""region"": ""Forochel"", ""probability"": 4}, {""region"": ""Lone-lands"", ""probability"": 2}, {""region"": ""Numeriador"", ""probability"": 2}, {""region"": ""Rammas Formen"", ""probability"": 3}, {""region"": ""Talath Muil"", ""probability"": 4}, {""region"": ""Weather Hills"", ""probability"": 2}, {""region"": ""Iron Hills"", ""probability"": 6}]",all-day,2,"Huge pale-grey or white bears of the icy northern bay — solitary, superb swimmers with a keen nose that scents intruders from miles off, living mostly on seal and fish across wide coastal territories. Toward travellers: avoid people, but immense and dangerous if met — and they know you are coming long before you see them."
cdeb9648-adc1-465d-998e-f2aa0a6e7aec,Cliff,cliff,hazards,"A sheer drop or precipice where a single misstep means a fatal fall. Cliffs bar the way along coasts, gorges and mountain paths, and a crumbling edge or sudden gust can send the careless over.",,{NULL},2026-06-10 13:23:21.746859,"{74,76}",encounter,,"[{""region"": ""Mordor"", ""probability"": 2}, {""region"": ""Nurn"", ""probability"": 1}]",all-day,2,"A sheer drop or precipice where a single misstep means a fatal fall, barring the way along coasts, gorges and mountain paths. Toward travellers: a real and silent danger — a crumbling edge or sudden gust can send the careless over."
49cd5454-4de9-47f6-9f92-81a5c521c9e3,Great Falcons Of Ardor,great_falcons_of_ardor,flying_animals,"These fierce creatures were the preferred mounts of the Lords of the Air of the Court of Ardor in southern Middle-earth. They were perhaps developed from the Great Falcons of Mirkwood. This fact would have been known to Sauron, who could have shared his knowledge with the evil Elda Court. The fiercest of these Falcons were tied to specific Windlords by magical means; their loyalty to their masters was unswerving, and no one else could ride them unless they could somehow overcome the will of the Falcons by magical means.",,{forest},2026-06-15 16:25:44.988887,{12},encounter,,"[{""region"": ""Harondor"", ""probability"": 3}]",day,0,"Fierce giant falcons bred as mounts for evil Air-lords of the far south — perhaps developed from the great falcons of Mirkwood — the fiercest magically bound to a single master that none else can ride. Toward travellers: war-mounts of dark lords, a deadly aerial threat where their riders hold sway."
f1addcd2-6864-4bea-b727-ddabab2e6f20,Black Minks,black_minks,carnivores,"Voracious freshwater predator, much larger than common mink (50-80 lbs). Most common in the Wetwang (Nindalf) near Ithilien, otherwise in north-central Middle-earth always near water. Hunts alone but mobs in early-spring mating gangs of 7-12, attacking anything in its path. Its thick, glossy, waterproof pelt fetches 6-15 gp.",,"{marsh,water}",2026-06-15 16:25:44.988887,"{8,38,75,87}",encounter,,"[{""region"": ""Dorwinion"", ""probability"": 2}, {""region"": ""Nan Anduin"", ""probability"": 4}, {""region"": ""Dagorlad"", ""probability"": 4}, {""region"": ""Forithilien"", ""probability"": 4}]",all-day,1,"A voracious giant freshwater mink (50-80 lbs) of marshes and waterways — usually a lone hunter, but in spring it gangs into mating-mobs that attack anything in their path. Toward travellers: a savage water-weasel; little threat singly, but a spring mob is dangerous near the water."
0d34e355-d6d1-4932-9635-66b059063787,Harfoots (Common Hobbits),harfoots,hobbits,"The most common Hobbits are Harfoots. They are the smallest in size and the darkest in color, rarely exceeding 3 feet in height and having brown skin and hair. Neat and uniformly beardless, they are in many ways the picture of the average Hobbit. Harfoots favor hillsides and highlands. They have traditional sites for their traditional smials or Hobbit-hole houses. They prefer to interact with the grim Dwarves. All Hobbits share in hating Wargs and Orcs. They are the stay-at-home, hole-dwelling folk of the Shire, Bree and the old Hobbit-lands of Eriador, and are seldom met far afield.",,{NULL},2026-06-15 20:28:26.533304,"{22,28,30,31,33,49,51,52,53,59,61,64,65,85,86}",group,,"[{""region"": ""Apariach"", ""probability"": 6}, {""region"": ""Ardquetto"", ""probability"": 6}, {""region"": ""Vinyalas"", ""probability"": 6}, {""region"": ""Ascahiriand"", ""probability"": 6}, {""region"": ""Mänoriand"", ""probability"": 6}, {""region"": ""Celanoriand"", ""probability"": 6}, {""region"": ""Sandariand"", ""probability"": 6}, {""region"": ""Tol Fuin"", ""probability"": 6}, {""region"": ""The Shire"", ""probability"": 6}, {""region"": ""Bree"", ""probability"": 6}, {""region"": ""South Downs"", ""probability"": 6}, {""region"": ""Ardolyalinya"", ""probability"": 6}, {""region"": ""Weather Hills"", ""probability"": 6}, {""region"": ""Lairiardhon"", ""probability"": 6}, {""region"": ""Lildardhon"", ""probability"": 6}]",all-day,0,"The commonest and smallest hobbits — brown-skinned, beardless, rarely over three feet — hole-dwelling, home-loving folk of hill and highland, the very picture of the ordinary Shire-hobbit, and friendly with Dwarves. Toward travellers: peaceable, shy, hospitable little folk who keep to themselves and hate orcs and wargs."
07336b31-a038-47a0-a10f-52a9aff46865,Stoors (River Hobbits),stoors,hobbits,"The Stoors are the stockiest Hobbit folk and often appear shorter than some of the Harfoots because of their wide profile. Generally, however, they are taller than Harfoots and shorter than Fallohides. Their coloration is also somewhat of a compromise, although they have curly brown hair which resembles that of their shorter cousins. Nonetheless, the most distinguishing features of Stoors are their huge hands and feet (large even by Hobbit standards) and frequent beard growth. Stoors prefer riversides and flatlands. Some have begun relying on surface dwellings of wood, brick, or stone. Stoors trace their lines through the female. River- and marsh-loving folk, they are met poling boats and tending weirs in Dunland, the wetlands of Eriador and the Gladden country, and are warier of strangers than other Hobbits.",,{NULL},2026-06-15 20:28:26.533974,"{17,21,41,42,43,59,60,72,85}",group,,"[{""region"": ""Dunland"", ""probability"": 6}, {""region"": ""The Shire"", ""probability"": 6}, {""region"": ""En Egladil"", ""probability"": 5}, {""region"": ""Trollshaws"", ""probability"": 1}, {""region"": ""West Rhudaur"", ""probability"": 3}, {""region"": ""Enedhwaith"", ""probability"": 2}, {""region"": ""Mintyrnath"", ""probability"": 1}, {""region"": ""Rast Vorn"", ""probability"": 1}, {""region"": ""South Downs"", ""probability"": 1}]",all-day,0,"The stockiest hobbits, broad-built with unusually large hands and feet and sometimes a beard — river- and flatland-dwellers, more at home near water than other hobbit-kinds. Toward travellers: easy-going, sturdy riverside folk, cautious with strangers but not unfriendly."
21c55236-fcec-4c44-9150-2fbb6052d0fa,Fallohides (Forest Hobbits),fallohides,hobbits,"The Fallohides are the tallest and average between 3 and 4 feet in height. They have fair skin and, of all the groups, resemble Men the most. Their numbers are small, however, and some observers have confused them with nearby mannish groups. Fallohides enjoy the woodlands found in cool northern climes. Some have begun relying on surface dwellings of wood, brick, or stone. Fallohides are the most prone to mingle with Big People. Harfoots and Fallohides trace their lines through either the male or female. Those Hobbits who dare venture away from home are assumed to be extraordinary, and therefore get five background points.",,{forest},2026-06-15 20:28:26.534911,"{85,86}",group,,"[{""region"": ""The Shire"", ""probability"": 6}, {""region"": ""Bree"", ""probability"": 6}]",all-day,0,"The tallest, fairest and fewest hobbits, the most Man-like and the boldest — woodland folk of the cool north, the readiest of hobbits to mingle with the Big People and to wander. Toward travellers: adventurous and relatively open for hobbits, friendly and curious about outsiders."
370b7ab2-1439-402f-9d23-7d0a0b90ea6f,Black Númenoreans,black_nmenoreans,humans,"The term ""Black Númenorean"" (S. ""Mornúmenedain"") is used to describe Men of Dúnedain stock who are descended from the ""Unfaithful"" Númenorean colonists and conquerers who came to Middle-earth during the middle and late Second Age. These Unfaithful had broken with the Valar and Elves who had bequeathed them the island kingdom of Númenor at the beginning of the Second Age, and many worshipped their own idols or paid homage to the Dark Lord Sauron. Physical Character: Strong and imposing, with angular features. Men average 225 pounds, women 150 pounds. After long years in the hot South, the Black Númenoreans have tanned, grey-brown skin, and black hair. Their piercing eyes are various shades of grey. Considerable endurance. Men average 6'4"", women 5'10"". Lifespan: 90-175 years. +25 to Sailing maneuvers. +10 to melee Offensive Bonuses, -10 to Defensive Bonus. Black and gold are their favored colors. They wear rich clothing made of dyed silk and cotton. Their societies are well-ordered and ruled by force of personality, backed by harsh law. Dictators and oligarchs hold sway over the people.",,{desert},2026-06-15 20:28:26.53607,"{12,18,74,76}",group,,"[{""region"": ""Harondor"", ""probability"": 3}, {""region"": ""Mordor"", ""probability"": 2}, {""region"": ""Nurn"", ""probability"": 2}, {""region"": ""Harithilien"", ""probability"": 2}]",all-day,3,"Strong, imposing Men of Dúnedain blood descended from the Númenoreans who turned from the Valar to dark idols and the service of Sauron — proud, long-lived and steeped in old enmity for the Faithful. Toward travellers: arrogant and dangerous enemies of the free peoples, often allied with the Shadow."
b7757f56-109f-4cfb-bb1e-4e5b8000ff86,Woses,woses,humans,"Of all Men, none surpass the Woses in the arts of wood-lore and wood-craft. This very ancient and diminutive race has long been tied to the forests and has remained the greatest lot of woodland warriors ever produced by the Second-born. Their skills have in fact guarded their narrow survival, for they are considered ugly by Men and Elves alike and have been hunted and persecuted since the days of the First Age. The Woses have many names. What they call themselves is not altogether clear, although the name Drûgs is taken from their own tongue. Drúedain (sing. Drúadan) is the label given them by the Elves, while Men call them by various labels: Rógin (sing. ""Róg""), Púkelmen, Wild Men, or Woses, the latter a Westron term. Orcs fear the Woses, and have named them Oghor-hai. Physical Character: Woses generally have a broad, stumpy profile marked by wide faces, flat features, and deep-set eyes. Short, thick legs, heavy lower bodies, and pronounced brows help give them an eerie character. Ruddy skin, black hair, and black eyes. 4 to 5 feet. Lifespan: 30-50 years. The wide noses of the Woses are the most sensitive found in Man. Even in an open field, they can smell an Orc before another Man can see him. +25 bonus to Tracking maneuvers; +15 bonus for Foraging. They have the ability to sit for days on end without movement. Woses are blessed with superb night-vision. Even in the dark forest of the night they can see 1000 feet as if it were daylight.",,{NULL},2026-06-15 20:28:26.544323,"{7,9,11,13,14,16,17,21,23,36,39,62,63,68,72,77,82}",encounter,,"[{""region"": ""Anfalas"", ""probability"": 1}, {""region"": ""Druwaith Laur"", ""probability"": 6}, {""region"": ""Anorien"", ""probability"": 6}, {""region"": ""Dunland"", ""probability"": 6}, {""region"": ""Druadan Forest"", ""probability"": 6}, {""region"": ""Lebennin"", ""probability"": 6}, {""region"": ""Westmarch"", ""probability"": 6}, {""region"": ""Enedhwaith"", ""probability"": 6}, {""region"": ""Tolfalas"", ""probability"": 6}, {""region"": ""Rohan"", ""probability"": 6}, {""region"": ""Wold"", ""probability"": 6}, {""region"": ""Central Misty Mountains"", ""probability"": 1}, {""region"": ""Fangorn"", ""probability"": 1}, {""region"": ""North Misty Mountains"", ""probability"": 1}, {""region"": ""Ronen-in-Anduin"", ""probability"": 1}, {""region"": ""Minhiriath"", ""probability"": 1}, {""region"": ""Rast Vorn"", ""probability"": 5}]",all-day,0,"The Drúedain — an ancient, diminutive forest-people unmatched in wood-craft and woodland warfare, thought ugly and long persecuted by Men and Elves, surviving hidden in the deep woods. Toward travellers: deeply wary and secretive after ages of hunting; no aggressors, but they watch unseen and trust few — yet stalwart friends to those who earn it."
03d5c707-30d6-4ba6-87f5-df56cf6f8cfb,Easterlings,easterlings,humans,"This term refers to a collection of peoples who live in north-central Middle-earth, the area to the east of the western shore of the Sea of Rhûn. These nomadic confederations are ever in search of territory and wealth and periodically invade the lands of their neighbors. The Balchoth and Wainriders are two such peoples. Each group has its own subculture and language, although most are related. Physical Character: Compact and agile. Men average 140 pounds, women 100 pounds. Swarthy, with a tan or yellowish/tan quality. Normal endurance, although they can ride horses, wagons, or chariots for long periods without exhaustion. Short to medium. Men average 5'6"", women 5'1"". Lifespan: Short, about 40-65 years. They are superb with riding animals and produce fabulous horsemen. +10 bonus to Offensive Bonuses when fighting from a horse or chariot. +20 to any attempt to train, befriend, or subdue a horse. They are nomads who live in mobile camps and move their camps using great wagons (wains). Warriors all, they also herd horses and cattle. Easterlings have little regard for anyone except their own people. They hate the Dúnedain.",,{desert},2026-06-15 20:28:26.538843,"{1,2,5,6,15,40,46,59,60,85,86,87}",group,,"[{""region"": ""Angmar"", ""probability"": 3}, {""region"": ""Bree"", ""probability"": 3}, {""region"": ""Dor Rhunen"", ""probability"": 6}, {""region"": ""Dorwinion"", ""probability"": 4}, {""region"": ""Eothraim"", ""probability"": 6}, {""region"": ""Gramuz"", ""probability"": 4}, {""region"": ""Mintyrnath"", ""probability"": 1}, {""region"": ""Parth Celebrant"", ""probability"": 2}, {""region"": ""South Arthedain"", ""probability"": 1}, {""region"": ""South Downs"", ""probability"": 1}, {""region"": ""The Shire"", ""probability"": 3}, {""region"": ""Tower Hills"", ""probability"": 1}]",all-day,3,"A collection of swarthy, compact nomad-peoples east of the Sea of Rhûn — restless confederations ever seeking land and plunder and apt to invade their neighbours, often in the Enemy's service. Toward travellers: warlike and frequently hostile, raiders and invaders dangerous on their own ground or at war."
b64c6dea-1ac4-44ea-ad56-af303a424eff,Half-orcs,half-orcs,orcs,"Half-orcs are a hideous creation, born of Man and Orc. They are often confused with Uruk-hai, but are a distinct race, small in number but capable and deadly. Their origin is also unclear, although it appears that they were first used by the tainted Wizard Saruman. He still employs them as agents, spies, lieutenants, and special guards. They are particularly effective in Eriador, for Saruman's Half-orcs have Dunlending blood in them and are capable of blending into their societies. Half-orcs are akin to Uruk-hai, but look more like dark Men. They speak Westron quite well (Rank 5), and most know both Orkish (Rank 3) and a little Black Speech (Rank 2). Half-orcs have no restrictions on professions, and get three background points.",,{NULL},2026-06-15 20:28:26.545027,"{72,74,83}",group,,"[{""region"": ""Mordor"", ""probability"": 5}, {""region"": ""Dor Guldur"", ""probability"": 5}, {""region"": ""Dunland"", ""probability"": 2}]",all-day,3,"A hideous crossbreed of Man and orc, first made by the corrupt wizard Saruman — small in number but capable and deadly, and (with Dunlending blood) able to pass among Men as spies and agents. Toward travellers: cunning and malevolent infiltrators who may hide in plain sight before they strike."
bdb8190e-09bf-451c-836b-72ee6fcb1710,Uruk-hai,uruk-hai,orcs,"Following Sauron's resurrection in T.A. 1000 he began breeding a new race of Orcs, one capable of independent and intelligent action. After centuries of work, he produced the first Greater Orcs, and he called them the Uruk-hai (BS ""Orc-race"") because they were more suited to the formation of societies. Initially, the Uruk-hai remained close to Sauron and served as lieutenants and elite guards, but gradually their numbers grew and their strain strengthened. Their existence remained guarded until Sauron was willing to show his hand. Nonetheless, in T.A. 2475 they were unleashed in full scale battle formations. They are the Dark Lord's finest goblin troops. The Uruk-hai differ from normal or Lesser Orcs in many ways: (1) they stand 5-6 feet tall; (2) they have a more ""human"" appearance, despite cat-like eyes, fang-teeth, and black/grey hides; (3) they have longer, stronger, and straighter legs; (4) they are intelligent and cunning; and (5) despite their preference for darkness, they operate freely in daylight. They speak Black Speech (Rank 5), Orkish (Rank 4), and good Westron (Rank 4).",,{NULL},2026-06-15 20:28:26.544619,{74},group,,"[{""region"": ""Mordor"", ""probability"": 6}]",all-day,4,"The ""great orcs"" — a larger, stronger, more intelligent orc-race bred by the Dark Lord, able to act on their own and endure daylight, serving as elite soldiers and captains. Toward travellers: disciplined, fearless and deadly warriors, among the worst foes on any road — and they do not flee the sun."
c3ffc3f1-f290-482b-a474-53fa5b259a72,Broadbeam Dwarf Patrol,broadbeam_dwarf_patrol,dwarves,"A patrol of Broadbeam Dwarves warding the roads and mine-approaches of the Blue Mountains. Grim and heavily armed, they guard the holds of Nan-i-Naugrim against Orcs and trespassers and keep the old ways open between the Dwarf-towns.",,"{roads,mountains}",2026-06-10 13:23:21.742532,"{22,27,28,33,34,52}",encounter,607a9513-3045-4eb0-8f65-a0a9cb1780a5,"[{""region"": ""Ardolyalinya"", ""probability"": 4}, {""region"": ""Ardquetto"", ""probability"": 4}, {""region"": ""Celanoriand"", ""probability"": 6}, {""region"": ""Ered Luin"", ""probability"": 6}, {""region"": ""Ered Luin Vales"", ""probability"": 6}, {""region"": ""Tol Fuin"", ""probability"": 6}]",all-day,1,"A patrol of Broadbeam Dwarves warding the roads and mine-approaches of the Blue Mountains — grim and heavily armed, guarding their holds against orcs and trespassers and keeping the old ways open. Toward travellers: stern, watchful guards, correct with honest folk but quick to challenge strangers near their gates."
75d5ce94-fdb1-4b85-8c09-42be2111e4b1,Black Lizards,black_lizards,reptiles,"Dark-scaled lizards of rocky, broken country, basking by day and sheltering in crevices. Most are harmless hunters of insects, though larger kinds will take small prey.",,{NULL},2026-06-10 13:23:21.741076,{76},encounter,,"[{""region"": ""Nurn"", ""probability"": 1}]",day,2,"Dark-scaled lizards of rocky, broken country, basking by day and sheltering in crevices — most harmless insect-hunters, though larger kinds take small prey. Toward travellers: harmless to people, a sign of dry, stony ground."
3ef3eb9f-d0d0-41a0-af90-b4387492b1f4,Haradrim,haradrim,humans,"This is a collective name for the peoples who occupy the great arid and semi-arid lands south of Harondor and Mordor, the land called Harad. Since this is rough and unblessed territory, their greatest populations lie beside the seacoast, rivers, and bays; however, Harad contains little true desert and sparse groups settle or roam the whole region. Haradrim (S. ""Southmen"") are also called ""Southrons"" or ""Haradwaith"" (a term also referring to the land). Physical Character: North and central desert - Most groups are small and wiry, particularly those of the open country: males average 130 pounds, women 100 pounds. Coastal areas and Far Harad- Most are related to the Men of Mûmakan, and are tall and wiry: males average 180 pounds, women 140 pounds. Northern groups have light/medium grey or brown skin, straight black hair, and dark brown eyes. Southern groups have dark grey, brown, or black skin; straight or curly black hair; and dark brown or black eyes. +10 bonus versus heat/fire attacks; -10 bonus versus cold/ice attacks. Their eyes are attuned to extremely bright light and they are unaffected by brilliant displays which might blind others.",,{desert},2026-06-15 20:28:26.539264,"{7,11,13,19,20,23,29,75,77,78,79}",group,,"[{""region"": ""Andrast"", ""probability"": 4}, {""region"": ""Anfalas"", ""probability"": 2}, {""region"": ""Anorien"", ""probability"": 1}, {""region"": ""Belegaer sea"", ""probability"": 4}, {""region"": ""Dor-en-Emyl"", ""probability"": 2}, {""region"": ""Druwaith Laur"", ""probability"": 1}, {""region"": ""Hairavercien"", ""probability"": 1}, {""region"": ""Lamedon"", ""probability"": 1}, {""region"": ""Lebennin"", ""probability"": 1}, {""region"": ""Tolfalas"", ""probability"": 4}, {""region"": ""Forithilien"", ""probability"": 6}]",all-day,0,"The ""Southrons"" — the many peoples of the hot, arid lands south of Gondor and Mordor, mostly small and wiry, settling along coasts, rivers and bays as herders, farmers, traders and warriors, some swayed to the Enemy's banner. Toward travellers: varied folk, hospitable or hostile by tribe and allegiance, and often suspicious of northerners."
8c4625b3-a0dc-44c5-bec9-cdee3f87d3da,Slaves,slaves,humans,"Captives and subjugated people from various backgrounds who work the land to support the warrior elite, although the harsh climate forces some warriors to continue agricultural labor.",,{roads},2026-06-16 22:58:58.653695,"{46,66,76}",encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,"[{""region"": ""Forovirian"", ""probability"": 6}, {""region"": ""Nurn"", ""probability"": 6}, {""region"": ""Angmar"", ""probability"": 6}]",all-day,3,"Captives and subjugated folk of many origins, worked under the lash to support a warrior elite — broken and desperate people. Toward travellers: pitiable more than threatening, but the desperate can turn dangerous, and where they toil their cruel masters are near."
